status	class	action	path
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/storeb_mapping_repair_proof_20260511_195224/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/storeb_mapping_repair_proof_20260511_195224/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_current_16c2_partial_proof_20260515_1823/completions/mvos_current_16c2_partial_proof/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_current_16c2_partial_proof_20260515_1823/completions/mvos_current_16c2_partial_proof/agent_841.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_current_16c2_partial_proof_20260515_1823/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_current_16c2_partial_proof_20260515_1823/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_impl_slot/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_impl_slot/agent_826.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/agent_818.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/agent_819.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/agent_820.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/agent_821.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/agent_822.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/agent_823.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/agent_824.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/completions/mvos_readonly_root/agent_825.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_111124/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_113200_agent827/completions/mvos_board_after_review/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_113200_agent827/completions/mvos_board_after_review/agent_827.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_113200_agent827/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_execution_wave_20260515_113200_agent827/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/completions/mvos_source_decision_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/completions/mvos_source_decision_root/agent_828.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/completions/mvos_source_decision_root/agent_829.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/completions/mvos_source_decision_root/agent_830.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/completions/mvos_source_decision_root/agent_831.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/completions/mvos_source_decision_root/agent_832.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/completions/mvos_source_decision_root/agent_833.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/completions/mvos_source_decision_root/agent_834.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_134601/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_141506_agent835/completions/mvos_source_decision_writer/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_141506_agent835/completions/mvos_source_decision_writer/agent_835.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_141506_agent835/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_decision_wave_20260515_141506_agent835/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_implementation_20260515_174424/completions/mvos_source_fact_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_implementation_20260515_174424/completions/mvos_source_fact_root/agent_836.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_implementation_20260515_174424/completions/mvos_source_fact_root/agent_837.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_implementation_20260515_174424/completions/mvos_source_fact_root/agent_838.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_implementation_20260515_174424/completions/mvos_source_fact_root/agent_839.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_implementation_20260515_174424/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_implementation_20260515_174424/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_synthesis_20260515_1816/completions/mvos_source_fact_synthesis/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_synthesis_20260515_1816/completions/mvos_source_fact_synthesis/agent_840.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_synthesis_20260515_1816/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/mvos_source_fact_synthesis_20260515_1816/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/operational_stock_truth_20260503_wave1/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/operational_stock_truth_20260503_wave1/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/operational_stock_truth_20260503_wave1_fullaccess/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/operational_stock_truth_20260503_wave1_fullaccess/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/operational_stock_truth_20260503_wave2_staged/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/operational_stock_truth_20260503_wave2_staged/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/operational_stock_truth_20260503_wave2_staged_fullaccess/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/operational_stock_truth_20260503_wave2_staged_fullaccess/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_combined_46_20260505/completions/option_a_combined/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_combined_46_20260505/completions/option_a_combined/agent_46.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_combined_46_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_combined_46_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_root_43_44_45_20260505/completions/option_a_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_root_43_44_45_20260505/completions/option_a_root/agent_43.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_root_43_44_45_20260505/completions/option_a_root/agent_44.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_root_43_44_45_20260505/completions/option_a_root/agent_45.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_root_43_44_45_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_a_root_43_44_45_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent47_20260505/completions/option_b_serial/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent47_20260505/completions/option_b_serial/agent_47.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent47_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent47_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent49_prod_residue_temp_20260505/completions/option_b_residue_temp/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent49_prod_residue_temp_20260505/completions/option_b_residue_temp/agent_49.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent49_prod_residue_temp_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent49_prod_residue_temp_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent50_baseline_catchup_20260505/completions/option_b_baseline_catchup/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent50_baseline_catchup_20260505/completions/option_b_baseline_catchup/agent_50.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent50_baseline_catchup_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent50_baseline_catchup_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent51_wrapper_temp_20260505/completions/option_b_wrapper_temp/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent51_wrapper_temp_20260505/completions/option_b_wrapper_temp/agent_51.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent51_wrapper_temp_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent51_wrapper_temp_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent52_current_sha_temp_20260505/completions/option_b_current_sha_temp/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent52_current_sha_temp_20260505/completions/option_b_current_sha_temp/agent_52.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent52_current_sha_temp_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent52_current_sha_temp_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent53_agent31_wrapper_temp_20260505/completions/option_b_agent31_wrapper_temp/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent53_agent31_wrapper_temp_20260505/completions/option_b_agent31_wrapper_temp/agent_53.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent53_agent31_wrapper_temp_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent53_agent31_wrapper_temp_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent54a_may6_preflight_20260506/completions/option_b_agent54a_preflight/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent54a_may6_preflight_20260506/completions/option_b_agent54a_preflight/agent_540.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent54a_may6_preflight_20260506/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/option_abc_option_b_agent54a_may6_preflight_20260506/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_api_archive_28_fetch_20260514_200026/completions/root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_api_archive_28_fetch_20260514_200026/completions/root/agent_806.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_api_archive_28_fetch_20260514_200026/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_api_archive_28_fetch_20260514_200026/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_apply_daily_survival_parallel_20260515_085748/completions/daily_survival_parallel/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_apply_daily_survival_parallel_20260515_085748/completions/daily_survival_parallel/agent_809.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_apply_daily_survival_parallel_20260515_085748/completions/daily_survival_parallel/agent_810.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_apply_daily_survival_parallel_20260515_085748/completions/daily_survival_parallel/agent_811.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_apply_daily_survival_parallel_20260515_085748/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_apply_daily_survival_parallel_20260515_085748/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_owner_phrase_review_20260514_192550/completions/writer_root/_orchestrator_ping_blocked.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_owner_phrase_review_20260514_192550/completions/writer_root/agent_804.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_owner_phrase_review_20260514_192550/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_owner_phrase_review_20260514_192550/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_owner_phrase_verify_20260514_193220/completions/verifier_after_804/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_owner_phrase_verify_20260514_193220/completions/verifier_after_804/agent_805.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_owner_phrase_verify_20260514_193220/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/order_entry_owner_phrase_verify_20260514_193220/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/owner_publication_readiness_delta_agent774_20260512_122050/completions/root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/owner_publication_readiness_delta_agent774_20260512_122050/completions/root/_orchestrator_ping_skipped.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/owner_publication_readiness_delta_agent774_20260512_122050/completions/root/agent_774.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/owner_publication_readiness_delta_agent774_20260512_122050/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/owner_publication_readiness_delta_agent774_20260512_122050/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_codecaptain_packet_20260515_1037/completions/packet_writer_after_proof_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_codecaptain_packet_20260515_1037/completions/packet_writer_after_proof_root/agent_817.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_codecaptain_packet_20260515_1037/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_codecaptain_packet_20260515_1037/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_proof_wave_20260515_0920/completions/proof_root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_proof_wave_20260515_0920/completions/proof_root/agent_812.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_proof_wave_20260515_0920/completions/proof_root/agent_813.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_proof_wave_20260515_0920/completions/proof_root/agent_814.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_proof_wave_20260515_0920/completions/proof_root/agent_815.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_proof_wave_20260515_0920/completions/proof_root/agent_816.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_proof_wave_20260515_0920/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/post_order_entry_next_phase_proof_wave_20260515_0920/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_reanchored_wave_20260513_140535/completions/source_truth_reanchored_wave/_visibility_ping_blocked.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_reanchored_wave_20260513_140535/completions/source_truth_reanchored_wave/agent_793.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_reanchored_wave_20260513_140535/completions/source_truth_reanchored_wave/agent_794.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_reanchored_wave_20260513_140535/completions/source_truth_reanchored_wave/agent_795.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_reanchored_wave_20260513_140535/completions/source_truth_reanchored_wave/agent_796.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_reanchored_wave_20260513_140535/completions/source_truth_reanchored_wave/agent_797.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_reanchored_wave_20260513_140535/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_reanchored_wave_20260513_140535/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_wave_20260513_121500/completions/source_truth_unblock_wave/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_wave_20260513_121500/completions/source_truth_unblock_wave/agent_788.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_wave_20260513_121500/completions/source_truth_unblock_wave/agent_789.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_wave_20260513_121500/completions/source_truth_unblock_wave/agent_790.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_wave_20260513_121500/completions/source_truth_unblock_wave/agent_791.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_wave_20260513_121500/completions/source_truth_unblock_wave/agent_792.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_wave_20260513_121500/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_unblock_wave_20260513_121500/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent12_20260505/completions/after_9_10_11/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent12_20260505/completions/after_9_10_11/agent_12.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent12_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent12_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent13_20260505/completions/after_12/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent13_20260505/completions/after_12/agent_13.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent13_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent13_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent14_20260505/completions/after_13/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent14_20260505/completions/after_13/agent_14.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent14_20260505/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_agent14_20260505/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_root_20260504/completions/root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_root_20260504/completions/root/agent_10.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_root_20260504/completions/root/agent_11.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_root_20260504/completions/root/agent_9.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_root_20260504/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/source_truth_wave2_root_20260504/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_215306/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_215306/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_221404/events.jsonl
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_221404/orchestration_manifest.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_224305/completions/root/_orchestrator_ping_sent.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_224305/completions/root/agent_1.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_224305/completions/root/agent_2.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_224305/completions/root/agent_3.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_224305/completions/root/agent_4.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_224305/completions/root/agent_5.json
??	tmux_orchestration_logs	commit_as_traceable_orchestration_surface	runs/tmux_orchestration/tmux_agents_20260503_224305/events.jsonl
